country_name,player_name,country_code,age,continent,Value,fifa_score,Club,Salary,salary_n,value_n
Netherlands,A. Schalk,NL,24,EU,€725K,Fifa Score,Ross County FC,€2K,2000,725000
Netherlands,K. Pierie,NL,16,EU,€950K,Fifa Score,SC Heerenveen,€1K,1000,950000
Netherlands,J. van der Heyden,NL,21,EU,€725K,Fifa Score,FC Twente,€3K,3000,725000
Netherlands,G. Nijholt,NL,27,EU,€550K,Fifa Score,NAC Breda,€3K,3000,550000
Netherlands,P. Rosario,NL,20,EU,€875K,Fifa Score,PSV,€4K,4000,875000
Netherlands,D. Zeefuik,NL,19,EU,€725K,Fifa Score,Ajax,€2K,2000,725000
Netherlands,E. Boldewijn,NL,24,EU,€750K,Fifa Score,Crawley Town,€3K,3000,750000
Netherlands,T. Dekker,NL,19,EU,€725K,Fifa Score,VVV-Venlo,€2K,2000,725000
Netherlands,B. Schenkeveld,NL,25,EU,€550K,Fifa Score,Melbourne City,€3K,3000,550000
Netherlands,H. Zeinstra,NL,27,EU,€450K,Fifa Score,Heracles Almelo,€3K,3000,450000
Netherlands,M. Rosheuvel,NL,26,EU,€700K,Fifa Score,Roda JC Kerkrade,€3K,3000,700000
Netherlands,K. Vermeulen,NL,26,EU,€775K,Fifa Score,Excelsior,€3K,3000,775000
Netherlands,B. Kuipers,NL,22,EU,€725K,Fifa Score,ADO Den Haag,€3K,3000,725000
Netherlands,D. Post,NL,28,EU,€525K,Fifa Score,VVV-Venlo,€4K,4000,525000
Netherlands,F. Heerkens,NL,27,EU,€525K,Fifa Score,Willem II,€3K,3000,525000
Netherlands,C. Eiting,NL,19,EU,€950K,Fifa Score,Ajax,€2K,2000,950000
Netherlands,A. Hadouir,NL,34,EU,€325K,Fifa Score,Excelsior,€3K,3000,325000
Netherlands,R. Vloet,NL,22,EU,€850K,Fifa Score,NAC Breda,€3K,3000,850000
Netherlands,M. Rutten,NL,24,EU,€700K,Fifa Score,VVV-Venlo,€3K,3000,700000
Netherlands,K. Ramsteijn,NL,27,EU,€650K,Fifa Score,Aalesunds FK,€2K,2000,650000
Netherlands,T. Coremans,NL,26,EU,€550K,Fifa Score,ADO Den Haag,€3K,3000,550000
Netherlands,J. Grot,NL,19,EU,€1.1M,Fifa Score,Leeds United,€6K,6000,1.1000000
Netherlands,T. Verhaar,NL,29,EU,€625K,Fifa Score,Sparta Rotterdam,€4K,4000,625000
Netherlands,F. Noor,NL,22,EU,€875K,Fifa Score,AFC Eskilstuna,€1K,1000,875000
Netherlands,E. Lieftink,NL,23,EU,€775K,Fifa Score,Willem II,€3K,3000,775000
Netherlands,W. Marinus,NL,22,EU,€875K,Fifa Score,PEC Zwolle,€3K,3000,875000
Netherlands,S. Floranus,NL,18,EU,€1.2M,Fifa Score,Sparta Rotterdam,€2K,2000,1.2000000
Netherlands,J. Stans,NL,27,EU,€675K,Fifa Score,NAC Breda,€3K,3000,675000
Netherlands,A. El Khayati,NL,28,EU,€650K,Fifa Score,ADO Den Haag,€4K,4000,650000
Netherlands,P. van Moorsel,NL,27,EU,€750K,Fifa Score,Sparta Rotterdam,€4K,4000,750000
Netherlands,A. van Peppen,NL,32,EU,€350K,Fifa Score,Roda JC Kerkrade,€3K,3000,350000
Netherlands,K. van Veen,NL,26,EU,€800K,Fifa Score,Scunthorpe United,€4K,4000,800000
Netherlands,T. Ondaan,NL,23,EU,€850K,Fifa Score,PEC Zwolle,€3K,3000,850000
Netherlands,D. van Bruggen,NL,21,EU,€825K,Fifa Score,VVV-Venlo,€3K,3000,825000
Netherlands,L. Burnet,NL,26,EU,€650K,Fifa Score,Excelsior,€3K,3000,650000
Netherlands,N. Alblas,NL,22,EU,€675K,Fifa Score,Ajax,€2K,2000,675000
Netherlands,H. Dijkhuizen,NL,25,EU,€650K,Fifa Score,Roda JC Kerkrade,€3K,3000,650000
Netherlands,J. Reimerink,NL,27,EU,€675K,Fifa Score,VfL Osnabrück,€1K,1000,675000
Netherlands,S. Nijland,NL,28,EU,€675K,Fifa Score,PEC Zwolle,€4K,4000,675000
Netherlands,M. Massop,NL,23,EU,€725K,Fifa Score,Excelsior,€3K,3000,725000
Netherlands,M. Vlap,NL,20,EU,€1M,Fifa Score,SC Heerenveen,€3K,3000,1000000
Netherlands,S. Spierings,NL,21,EU,€900K,Fifa Score,Sparta Rotterdam,€3K,3000,900000
Netherlands,G. Korte,NL,23,EU,€850K,Fifa Score,NAC Breda,€3K,3000,850000
Netherlands,M. van Duinen,NL,25,EU,€825K,Fifa Score,Excelsior,€4K,4000,825000
Netherlands,M. Koch,NL,22,EU,€700K,Fifa Score,NAC Breda,€3K,3000,700000
Netherlands,J. Goossens,NL,28,EU,€650K,Fifa Score,Chicago Fire Soccer Club,€3K,3000,650000
Netherlands,G. Wijnaldum,NL,24,EU,€725K,Fifa Score,Philadelphia Union,€2K,2000,725000
Netherlands,L. Nienhuis,NL,27,EU,€500K,Fifa Score,Sparta Rotterdam,€3K,3000,500000
Netherlands,V. Vermeij,NL,22,EU,€1.1M,Fifa Score,Heracles Almelo,€7K,7000,1.1000000
Netherlands,K. Luijckx,NL,31,EU,€525K,Fifa Score,SønderjyskE,€8K,8000,525000
Netherlands,O. El Kabir,NL,25,EU,€900K,Fifa Score,Djurgårdens IF,€4K,4000,900000
Netherlands,Y. van Nieff,NL,24,EU,€825K,Fifa Score,FC Groningen,€6K,6000,825000
Netherlands,R. van der Meer,NL,22,EU,€850K,Fifa Score,FC Utrecht,€6K,6000,850000
Netherlands,L. Koopmans,NL,24,EU,€725K,Fifa Score,PSV,€6K,6000,725000
Netherlands,W. van der Steen,NL,27,EU,€625K,Fifa Score,SC Heerenveen,€5K,5000,625000
Netherlands,P. Joosten,NL,21,EU,€1.1M,Fifa Score,FC Utrecht,€7K,7000,1.1000000
Netherlands,J. Verhoek,NL,28,EU,€800K,Fifa Score,1. FC Heidenheim,€13K,13000,800000
Netherlands,H. Veerman,NL,26,EU,€900K,Fifa Score,SC Heerenveen,€8K,8000,900000
Netherlands,N. Kuipers,NL,24,EU,€825K,Fifa Score,ADO Den Haag,€6K,6000,825000
Netherlands,S. Elbers,NL,25,EU,€950K,Fifa Score,Excelsior,€7K,7000,950000
Netherlands,J. Promes,NL,33,EU,€300K,Fifa Score,VVV-Venlo,€7K,7000,300000
Netherlands,J. Verlaat,NL,21,EU,€1.2M,Fifa Score,Werder Bremen II,€1K,1000,1.2000000
Netherlands,J. Drommel,NL,20,EU,€1M,Fifa Score,FC Twente,€4K,4000,1000000
Netherlands,T. Haye,NL,22,EU,€1M,Fifa Score,Willem II,€6K,6000,1000000
Netherlands,K. Ehizibue,NL,22,EU,€875K,Fifa Score,PEC Zwolle,€5K,5000,875000
Netherlands,B. Vriends,NL,26,EU,€775K,Fifa Score,Sparta Rotterdam,€7K,7000,775000
Netherlands,I. Alhaft,NL,20,EU,€1.2M,Fifa Score,Sparta Rotterdam,€7K,7000,1.2000000
Netherlands,T. Hiariej,NL,28,EU,€625K,Fifa Score,Central Coast Mariners,€3K,3000,625000
Netherlands,S. Fischer,NL,28,EU,€625K,Fifa Score,Sparta Rotterdam,€7K,7000,625000
Netherlands,M. Breuer,NL,37,EU,€100K,Fifa Score,Sparta Rotterdam,€5K,5000,100000
Netherlands,V. van Crooij,NL,21,EU,€1.1M,Fifa Score,VVV-Venlo,€7K,7000,1.1000000
Netherlands,R. Seuntjens,NL,28,EU,€800K,Fifa Score,VVV-Venlo,€9K,9000,800000
Netherlands,R. Niemeijer,NL,22,EU,€1.1M,Fifa Score,Heracles Almelo,€6K,6000,1.1000000
Netherlands,S. Becker,NL,22,EU,€1.1M,Fifa Score,ADO Den Haag,€7K,7000,1.1000000
Netherlands,J. Bijlow,NL,19,EU,€1.1M,Fifa Score,Feyenoord,€3K,3000,1.1000000
Netherlands,T. Ouwejan,NL,21,EU,€900K,Fifa Score,AZ Alkmaar,€5K,5000,900000
Netherlands,J. Hardeveld,NL,22,EU,€875K,Fifa Score,Heracles Almelo,€5K,5000,875000
Netherlands,D. Hoesen,NL,26,EU,€925K,Fifa Score,San Jose Earthquakes,€8K,8000,925000
Netherlands,K. Paal,NL,20,EU,€1M,Fifa Score,PSV,€7K,7000,1000000
Netherlands,P. Clement,NL,21,EU,€1.1M,Fifa Score,Reading,€18K,18000,1.1000000
Netherlands,D. Bakker,NL,22,EU,€875K,Fifa Score,ADO Den Haag,€6K,6000,875000
Netherlands,G. van Velzen,NL,23,EU,€1M,Fifa Score,Roda JC Kerkrade,€6K,6000,1000000
Netherlands,D. Werker,NL,23,EU,€875K,Fifa Score,Roda JC Kerkrade,€5K,5000,875000
Netherlands,E. Acolatse,NL,21,EU,€1.3M,Fifa Score,Sint-Truidense VV,€10K,10000,1.3000000
Netherlands,M. Paulissen,NL,24,EU,€1.2M,Fifa Score,Roda JC Kerkrade,€6K,6000,1.2000000
Netherlands,K. Karami,NL,27,EU,€750K,Fifa Score,Excelsior,€6K,6000,750000
Netherlands,L. Slagveer,NL,23,EU,€1.2M,Fifa Score,FC Twente,€8K,8000,1.2000000
Netherlands,J. Opoku,NL,27,EU,€1M,Fifa Score,VVV-Venlo,€8K,8000,1000000
Netherlands,T. Beugelsdijk,NL,26,EU,€900K,Fifa Score,ADO Den Haag,€7K,7000,900000
Netherlands,J. Hooiveld,NL,34,EU,€270K,Fifa Score,FC Twente,€6K,6000,270000
Netherlands,L. Duarte,NL,26,EU,€1M,Fifa Score,Heracles Almelo,€7K,7000,1000000
Netherlands,M. Emnes,NL,29,EU,€900K,Fifa Score,Akhisar Belediyespor,€13K,13000,900000
Netherlands,G. Til,NL,19,EU,€1.4M,Fifa Score,AZ Alkmaar,€4K,4000,1.4000000
Netherlands,M. van der Hart,NL,23,EU,€925K,Fifa Score,PEC Zwolle,€4K,4000,925000
Netherlands,D. de Vries,NL,36,EU,€120K,Fifa Score,Celtic,€14K,14000,120000
Netherlands,M. Seuntjens,NL,25,EU,€1.1M,Fifa Score,AZ Alkmaar,€7K,7000,1.1000000
Netherlands,P. Gladon,NL,25,EU,€1.1M,Fifa Score,Heracles Almelo,€29K,29000,1.1000000
Netherlands,T. Boere,NL,24,EU,€1.2M,Fifa Score,FC Twente,€7K,7000,1.2000000
Netherlands,L. George,NL,30,EU,€850K,Fifa Score,Melbourne Victory,€7K,7000,850000
Netherlands,R. van Drongelen,NL,18,EU,€1.7M,Fifa Score,Hamburger SV,€9K,9000,1.7000000
Netherlands,T. Breukers,NL,29,EU,€675K,Fifa Score,Heracles Almelo,€7K,7000,675000
Netherlands,J. Bacuna,NL,19,EU,€1.3M,Fifa Score,FC Groningen,€4K,4000,1.3000000
Netherlands,G. Coutinho,NL,34,EU,€375K,Fifa Score,AZ Alkmaar,€5K,5000,375000
Netherlands,M. de Leeuw,NL,30,EU,€850K,Fifa Score,Chicago Fire Soccer Club,€5K,5000,850000
Netherlands,L. Bijker,NL,24,EU,€975K,Fifa Score,Cádiz C.F.,€5K,5000,975000
Netherlands,D. Koppers,NL,25,EU,€900K,Fifa Score,PEC Zwolle,€6K,6000,900000
Netherlands,Q. Menig,NL,21,EU,€1.2M,Fifa Score,Oldham Athletic,€11K,11000,1.2000000
Netherlands,A. Auassar,NL,30,EU,€675K,Fifa Score,Roda JC Kerkrade,€6K,6000,675000
Netherlands,R. Dekker,NL,22,EU,€1.2M,Fifa Score,PEC Zwolle,€6K,6000,1.2000000
Netherlands,R. Pröpper,NL,23,EU,€1M,Fifa Score,Heracles Almelo,€5K,5000,1000000
Netherlands,G. Hupperts,NL,25,EU,€1.1M,Fifa Score,Sporting Lokeren,€9K,9000,1.1000000
Netherlands,P. van Ooijen,NL,25,EU,€1.1M,Fifa Score,Heracles Almelo,€7K,7000,1.1000000
Netherlands,C. Stengs,NL,18,EU,€1.8M,Fifa Score,AZ Alkmaar,€5K,5000,1.8000000
Netherlands,W. Droste,NL,28,EU,€700K,Fifa Score,Heracles Almelo,€7K,7000,700000
Netherlands,R. Zwinkels,NL,34,EU,€375K,Fifa Score,ADO Den Haag,€6K,6000,375000
Netherlands,M. Flekken,NL,24,EU,€900K,Fifa Score,MSV Duisburg,€3K,3000,900000
Netherlands,S. Ahannach,NL,21,EU,€1.3M,Fifa Score,Brighton & Hove Albion,€23K,23000,1.3000000
Netherlands,L. Woudenberg,NL,23,EU,€1.2M,Fifa Score,SC Heerenveen,€5K,5000,1.2000000
Netherlands,N. Marsman,NL,26,EU,€875K,Fifa Score,FC Utrecht,€6K,6000,875000
Netherlands,T. van Weert,NL,27,EU,€1.2M,Fifa Score,FC Groningen,€8K,8000,1.2000000
Netherlands,R. Živković,NL,20,EU,€1.6M,Fifa Score,KV Oostende,€9K,9000,1.6000000
Netherlands,S. Lammers,NL,20,EU,€1.7M,Fifa Score,PSV,€8K,8000,1.7000000
Netherlands,D. Gorter,NL,29,EU,€1M,Fifa Score,ADO Den Haag,€8K,8000,1000000
Netherlands,P. Bijen,NL,22,EU,€1.2M,Fifa Score,FC Twente,€5K,5000,1.2000000
Netherlands,G. Plet,NL,29,EU,€1.1M,Fifa Score,Alanyaspor,€10K,10000,1.1000000
Netherlands,L. Bruins,NL,30,EU,€975K,Fifa Score,Excelsior,€7K,7000,975000
Netherlands,C. Leemans,NL,21,EU,€1.5M,Fifa Score,VVV-Venlo,€6K,6000,1.5000000
Netherlands,P. van Amersfoort,NL,21,EU,€1.5M,Fifa Score,SC Heerenveen,€5K,5000,1.5000000
Netherlands,Y. Wildschut,NL,25,EU,€1.3M,Fifa Score,Norwich City,€20K,20000,1.3000000
Netherlands,E. Bakker,NL,27,EU,€1.2M,Fifa Score,PEC Zwolle,€7K,7000,1.2000000
Netherlands,O. Idrissi,NL,21,EU,€1.5M,Fifa Score,FC Groningen,€6K,6000,1.5000000
Netherlands,M. El Makrini,NL,29,EU,€825K,Fifa Score,Roda JC Kerkrade,€7K,7000,825000
Netherlands,J. van der Linden,NL,26,EU,€1M,Fifa Score,Willem II,€6K,6000,1000000
Netherlands,R. Mühren,NL,28,EU,€1.1M,Fifa Score,Sparta Rotterdam,€10K,10000,1.1000000
Netherlands,R. van La Parra,NL,26,EU,€1.2M,Fifa Score,Huddersfield Town,€26K,26000,1.2000000
Netherlands,D. Boer,NL,36,EU,€140K,Fifa Score,PEC Zwolle,€3K,3000,140000
Netherlands,G. Loovens,NL,33,EU,€425K,Fifa Score,Sheffield Wednesday,€28K,28000,425000
Netherlands,J. van der Lely,NL,21,EU,€1.3M,Fifa Score,FC Twente,€5K,5000,1.3000000
Netherlands,S. Walsh,NL,22,EU,€1.2M,Fifa Score,SV Zulte-Waregem,€8K,8000,1.2000000
Netherlands,P. van Anholt,NL,26,EU,€1.1M,Fifa Score,LA Galaxy,€5K,5000,1.1000000
Netherlands,E. Falkenburg,NL,29,EU,€1M,Fifa Score,ADO Den Haag,€8K,8000,1000000
Netherlands,J. Buijs,NL,28,EU,€850K,Fifa Score,Sydney FC,€6K,6000,850000
Netherlands,M. van der Maarel,NL,27,EU,€1M,Fifa Score,FC Utrecht,€7K,7000,1000000
Netherlands,H. Jurjus,NL,23,EU,€1.8M,Fifa Score,Roda JC Kerkrade,€7K,7000,1.8000000
Netherlands,B. Darri,NL,22,EU,€2.4M,Fifa Score,Heracles Almelo,€8K,8000,2.4000000
Netherlands,H. Faik,NL,25,EU,€2.3M,Fifa Score,Excelsior,€8K,8000,2.3000000
Netherlands,B. van Hintum,NL,30,EU,€1.3M,Fifa Score,Heracles Almelo,€8K,8000,1.3000000
Netherlands,M. Saymak,NL,24,EU,€2.3M,Fifa Score,PEC Zwolle,€7K,7000,2.3000000
Netherlands,B. van Polen,NL,31,EU,€1.2M,Fifa Score,PEC Zwolle,€8K,8000,1.2000000
Netherlands,J. Drost,NL,24,EU,€2.3M,Fifa Score,FC Groningen,€8K,8000,2.3000000
Netherlands,D. Marcellis,NL,29,EU,€1.4M,Fifa Score,PEC Zwolle,€8K,8000,1.4000000
Netherlands,G. Kastaneer,NL,21,EU,€2.7M,Fifa Score,1. FC Kaiserslautern,€9K,9000,2.7000000
Netherlands,M. Nelom,NL,26,EU,€1.8M,Fifa Score,Feyenoord,€10K,10000,1.8000000
Netherlands,R. Kortsmit,NL,24,EU,€1.7M,Fifa Score,Sparta Rotterdam,€6K,6000,1.7000000
Netherlands,D. Dumfries,NL,21,EU,€2.2M,Fifa Score,SC Heerenveen,€6K,6000,2.2000000
Netherlands,H. ter Avest,NL,20,EU,€2.2M,Fifa Score,FC Twente,€6K,6000,2.2000000
Netherlands,D. Holla,NL,29,EU,€1.7M,Fifa Score,FC Twente,€9K,9000,1.7000000
Netherlands,G. Kerk,NL,21,EU,€2.5M,Fifa Score,FC Utrecht,€8K,8000,2.5000000
Netherlands,S. van de Streek,NL,24,EU,€2.3M,Fifa Score,FC Utrecht,€8K,8000,2.3000000
Netherlands,E. Reijnen,NL,30,EU,€1.3M,Fifa Score,FC Groningen,€8K,8000,1.3000000
Netherlands,J. John,NL,28,EU,€1.8M,Fifa Score,Bursaspor,€14K,14000,1.8000000
Netherlands,C. Benschop,NL,27,EU,€1.9M,Fifa Score,Hannover 96,€28K,28000,1.9000000
Netherlands,R. Beerens,NL,29,EU,€2.3M,Fifa Score,Reading,€27K,27000,2.3000000
Netherlands,D. Dos Santos,NL,20,EU,€3.4M,Fifa Score,AZ Alkmaar,€7K,7000,3.4000000
Netherlands,E. Braafheid,NL,34,EU,€675K,Fifa Score,FC Utrecht,€8K,8000,675000
Netherlands,M. te Wierik,NL,25,EU,€2.5M,Fifa Score,FC Groningen,€8K,8000,2.5000000
Netherlands,B. Rienstra,NL,27,EU,€2.7M,Fifa Score,Willem II,€8K,8000,2.7000000
Netherlands,N. Foor,NL,25,EU,€3.1M,Fifa Score,Vitesse,€9K,9000,3.1000000
Netherlands,B. Linssen,NL,26,EU,€2.8M,Fifa Score,Vitesse,€10K,10000,2.8000000
Netherlands,D. Warmerdam,NL,21,EU,€3M,Fifa Score,FC Groningen,€6K,6000,3000000
Netherlands,A. Meijers,NL,29,EU,€1.8M,Fifa Score,ADO Den Haag,€9K,9000,1.8000000
Netherlands,H. Hateboer,NL,23,EU,€2.6M,Fifa Score,Atalanta,€15K,15000,2.6000000
Netherlands,F. Jozefzoon,NL,26,EU,€2.8M,Fifa Score,Brentford,€32K,32000,2.8000000
Netherlands,S. Klaiber,NL,22,EU,€2.6M,Fifa Score,FC Utrecht,€7K,7000,2.6000000
Netherlands,M. Kieftenbeld,NL,27,EU,€2.2M,Fifa Score,Birmingham City,€19K,19000,2.2000000
Netherlands,G. Troupée,NL,19,EU,€3.2M,Fifa Score,FC Utrecht,€4K,4000,3.2000000
Netherlands,J. Hoogma,NL,19,EU,€4M,Fifa Score,TSG 1899 Hoffenheim,€11K,11000,4000000
Netherlands,V. Anita,NL,28,EU,€1.9M,Fifa Score,Leeds United,€23K,23000,1.9000000
Netherlands,J. van den Berg,NL,31,EU,€1.6M,Fifa Score,Reading,€22K,22000,1.6000000
Netherlands,B. Nieuwkoop,NL,21,EU,€3M,Fifa Score,Feyenoord,€8K,8000,3000000
Netherlands,K. Diks,NL,20,EU,€3M,Fifa Score,Feyenoord,€26K,26000,3000000
Netherlands,R. Leeuwin,NL,29,EU,€1.8M,Fifa Score,FC Utrecht,€9K,9000,1.8000000
Netherlands,R. Koolwijk,NL,31,EU,€1.6M,Fifa Score,Excelsior,€8K,8000,1.6000000
Netherlands,R. van der Vaart,NL,34,EU,€1.2M,Fifa Score,FC Midtjylland,€16K,16000,1.2000000
Netherlands,V. Wormgoor,NL,28,EU,€2.8M,Fifa Score,SK Brann,€5K,5000,2.8000000
Netherlands,J. de Wijs,NL,22,EU,€3.5M,Fifa Score,Excelsior,€9K,9000,3.5000000
Netherlands,J. Kappelhof,NL,26,EU,€3.1M,Fifa Score,Chicago Fire Soccer Club,€6K,6000,3.1000000
Netherlands,W. Brama,NL,30,EU,€2.3M,Fifa Score,Central Coast Mariners,€3K,3000,2.3000000
Netherlands,J. Mattheij,NL,24,EU,€3.3M,Fifa Score,Excelsior,€7K,7000,3.3000000
Netherlands,F. de Jong,NL,20,EU,€5M,Fifa Score,Ajax,€7K,7000,5000000
Netherlands,B. Nuytinck,NL,27,EU,€2.9M,Fifa Score,Udinese,€17K,17000,2.9000000
Netherlands,T. Bruns,NL,25,EU,€3.8M,Fifa Score,Vitesse,€9K,9000,3.8000000
Netherlands,M. Kramer,NL,28,EU,€3.2M,Fifa Score,Feyenoord,€13K,13000,3.2000000
Netherlands,E. Mulder,NL,28,EU,€2.5M,Fifa Score,Swansea City,€32K,32000,2.5000000
Netherlands,L. Immers,NL,31,EU,€3.4M,Fifa Score,ADO Den Haag,€13K,13000,3.4000000
Netherlands,M. van der Werff,NL,28,EU,€3.6M,Fifa Score,Vitesse,€12K,12000,3.6000000
Netherlands,R. Ruiter,NL,30,EU,€2.6M,Fifa Score,Sunderland,€9K,9000,2.6000000
Netherlands,R. van Eijden,NL,29,EU,€3.1M,Fifa Score,AZ Alkmaar,€11K,11000,3.1000000
Netherlands,N. Barazite,NL,27,EU,€4.6M,Fifa Score,Evkur Yeni Malatyaspor,€16K,16000,4.6000000
Netherlands,W. Weghorst,NL,24,EU,€5M,Fifa Score,AZ Alkmaar,€11K,11000,5000000
Netherlands,J. Peters,NL,30,EU,€3M,Fifa Score,Willem II,€11K,11000,3000000
Netherlands,T. Letschert,NL,24,EU,€4M,Fifa Score,Sassuolo,€36K,36000,4000000
Netherlands,M. Bizot,NL,26,EU,€3.5M,Fifa Score,AZ Alkmaar,€9K,9000,3.5000000
Netherlands,J. Brenet,NL,23,EU,€4.3M,Fifa Score,PSV,€13K,13000,4.3000000
Netherlands,K. Rekik,NL,22,EU,€4.7M,Fifa Score,Hertha BSC Berlin,€21K,21000,4.7000000
Netherlands,J. Kluivert,NL,18,EU,€7M,Fifa Score,Ajax,€8K,8000,7000000
Netherlands,M. van der Hoorn,NL,24,EU,€4.4M,Fifa Score,Swansea City,€45K,45000,4.4000000
Netherlands,J. van Overeem,NL,23,EU,€5M,Fifa Score,AZ Alkmaar,€10K,10000,5000000
Netherlands,D. Tiendalli,NL,31,EU,€2.6M,Fifa Score,Oxford United,€11K,11000,2.6000000
Netherlands,W. Janssen,NL,30,EU,€3M,Fifa Score,FC Utrecht,€12K,12000,3000000
Netherlands,R. Donk,NL,31,EU,€2.7M,Fifa Score,Galatasaray SK,€45K,45000,2.7000000
Netherlands,B. Kuwas,NL,24,EU,€5M,Fifa Score,Heracles Almelo,€11K,11000,5000000
Netherlands,A. Kruiswijk,NL,32,EU,€2.3M,Fifa Score,Vitesse,€12K,12000,2.3000000
Netherlands,J. St. Juste,NL,20,EU,€5.5M,Fifa Score,Feyenoord,€11K,11000,5.5000000
Netherlands,J. Pelupessy,NL,24,EU,€4.4M,Fifa Score,Heracles Almelo,€9K,9000,4.4000000
Netherlands,L. Castaignos,NL,24,EU,€5.5M,Fifa Score,Vitesse,€15K,15000,5.5000000
Netherlands,R. Pasveer,NL,33,EU,€2M,Fifa Score,Vitesse,€9K,9000,2000000
Netherlands,M. Vejinović,NL,27,EU,€4.5M,Fifa Score,AZ Alkmaar,€16K,16000,4.5000000
Netherlands,Douglas,NL,29,EU,€3.1M,Fifa Score,Sporting CP,€15K,15000,3.1000000
Netherlands,D. Luckassen,NL,21,EU,€7M,Fifa Score,PSV,€11K,11000,7000000
Netherlands,J. van Aken,NL,23,EU,€6.5M,Fifa Score,Sheffield Wednesday,€40K,40000,6.5000000
Netherlands,W. Hahn,NL,25,EU,€5.5M,Fifa Score,SC Heerenveen,€8K,8000,5.5000000
Netherlands,R. van Rhijn,NL,26,EU,€5.5M,Fifa Score,AZ Alkmaar,€20K,20000,5.5000000
Netherlands,D. Biseswar,NL,29,EU,€5.5M,Fifa Score,PAOK Thessaloniki,€1K,1000,5.5000000
Netherlands,S. Bergwijn,NL,19,EU,€9M,Fifa Score,PSV,€10K,10000,9000000
Netherlands,A. El Ghazi,NL,22,EU,€7.5M,Fifa Score,LOSC Lille,€36K,36000,7.5000000
Netherlands,A. Büttner,NL,28,EU,€4.4M,Fifa Score,Vitesse,€12K,12000,4.4000000
Netherlands,J. Riedewald,NL,20,EU,€7M,Fifa Score,Crystal Palace,€34K,34000,7000000
Netherlands,U. Emanuelson,NL,31,EU,€4.8M,Fifa Score,FC Utrecht,€13K,13000,4.8000000
Netherlands,M. Dijks,NL,24,EU,€5.5M,Fifa Score,Ajax,€10K,10000,5.5000000
Netherlands,N. de Jong,NL,32,EU,€3.2M,Fifa Score,Galatasaray SK,€45K,45000,3.2000000
Netherlands,A. Maher,NL,23,EU,€7.5M,Fifa Score,PSV,€14K,14000,7.5000000
Netherlands,S. van Beek,NL,22,EU,€6M,Fifa Score,Feyenoord,€13K,13000,6000000
Netherlands,R. Kishna,NL,22,EU,€9.5M,Fifa Score,ADO Den Haag,€40K,40000,9.5000000
Netherlands,R. Haps,NL,24,EU,€7M,Fifa Score,Feyenoord,€13K,13000,7000000
Netherlands,S. Schaars,NL,33,EU,€2.7M,Fifa Score,SC Heerenveen,€11K,11000,2.7000000
Netherlands,R. van Wolfswinkel,NL,28,EU,€7M,Fifa Score,FC Basel,€39K,39000,7000000
Netherlands,E. Pieters,NL,28,EU,€5.5M,Fifa Score,Stoke City,€55K,55000,5.5000000
Netherlands,R. Babel,NL,30,EU,€6.5M,Fifa Score,Beşiktaş JK,€43K,43000,6.5000000
Netherlands,L. Narsingh,NL,26,EU,€7M,Fifa Score,Swansea City,€62K,62000,7000000
Netherlands,A. Nouri,NL,20,EU,€7.5M,Fifa Score,Ajax,€10K,10000,7.5000000
Netherlands,M. Stekelenburg,NL,34,EU,€2.7M,Fifa Score,Everton,€60K,60000,2.7000000
Netherlands,P. van Aanholt,NL,26,EU,€6.5M,Fifa Score,Crystal Palace,€44K,44000,6.5000000
Netherlands,M. de Roon,NL,26,EU,€8M,Fifa Score,Atalanta,€26K,26000,8000000
Netherlands,D. Sinkgraven,NL,21,EU,€7.5M,Fifa Score,Ajax,€9K,9000,7.5000000
Netherlands,R. Bazoer,NL,20,EU,€10M,Fifa Score,VfL Wolfsburg,€40K,40000,10000000
Netherlands,M. Zeegelaar,NL,26,EU,€5.5M,Fifa Score,Watford,€44K,44000,5.5000000
Netherlands,N. Aké,NL,22,EU,€9.5M,Fifa Score,Bournemouth,€44K,44000,9.5000000
Netherlands,J. Hendrix,NL,22,EU,€8M,Fifa Score,PSV,€13K,13000,8000000
Netherlands,M. de Ligt,NL,17,EU,€11.5M,Fifa Score,Ajax,€7K,7000,11.5000000
Netherlands,S. Denswil,NL,24,EU,€8.5M,Fifa Score,Club Brugge KV,€21K,21000,8.5000000
Netherlands,D. van de Beek,NL,20,EU,€11.5M,Fifa Score,Ajax,€12K,12000,11.5000000
Netherlands,N. Viergever,NL,27,EU,€6.5M,Fifa Score,Ajax,€14K,14000,6.5000000
Netherlands,R. Vlaar,NL,32,EU,€4.4M,Fifa Score,AZ Alkmaar,€13K,13000,4.4000000
Netherlands,G. van der Wiel,NL,29,EU,€6M,Fifa Score,Cagliari,€52K,52000,6000000
Netherlands,L. de Jong,NL,26,EU,€9M,Fifa Score,PSV,€21K,21000,9000000
Netherlands,S. Padt,NL,27,EU,€6M,Fifa Score,FC Groningen,€11K,11000,6000000
Netherlands,J. Boëtius,NL,23,EU,€10M,Fifa Score,Feyenoord,€18K,18000,10000000
Netherlands,J. van der Heijden,NL,29,EU,€6M,Fifa Score,Feyenoord,€18K,18000,6000000
Netherlands,S. de Jong,NL,28,EU,€7.5M,Fifa Score,Ajax,€16K,16000,7.5000000
Netherlands,B. van Leer,NL,25,EU,€7M,Fifa Score,Ajax,€11K,11000,7000000
